Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-05-28,88.94,306.98,38.2,95.16,70.98,61.08,22.71,2.69,62.05,2.81,32.76,,,,,39.48,38.42,0.74,230.7,0.0,0.0,146.88,984.41,
2024-05-29,58.1,308.74,24.29,75.71,50.22,61.75,15.43,1.83,59.7,1.99,24.48,,,,,40.95,35.9,1.53,182.14,0.0,0.0,187.48,983.67,
2024-05-30,49.67,256.85,10.59,57.15,33.31,62.09,16.45,1.54,59.35,1.75,23.08,,,,,41.15,34.94,1.59,202.18,0.0,0.0,214.63,983.62,
2024-05-31,58.51,253.01,9.77,53.56,32.56,62.56,18.27,1.8,61.53,2.02,25.3,,,,,41.14,36.18,1.58,179.58,0.0,0.0,208.77,984.0,
2024-06-01,57.91,313.88,29.06,43.92,31.29,65.69,13.22,1.68,42.55,1.89,18.54,,,,,40.83,33.91,2.43,217.65,0.0,0.0,165.03,985.27,
2024-06-02,37.51,174.38,2.88,24.67,12.89,65.89,14.06,1.34,62.02,1.06,8.34,,,,,39.67,35.4,1.32,214.18,0.0,0.0,200.25,984.53,
2024-06-03,45.02,237.34,3.23,30.77,17.25,65.95,15.26,1.6,54.25,1.47,15.41,,,,,38.93,35.32,1.5,234.32,0.0,0.0,193.84,985.24,
2024-06-04,57.06,276.23,19.93,47.66,31.33,64.54,15.17,1.72,63.49,1.55,24.74,,,,,37.74,38.42,0.9,169.49,0.0,0.0,141.68,984.81,
2024-06-05,48.88,336.33,40.68,27.4,27.99,65.48,10.91,1.44,36.2,1.37,19.27,,,,,38.46,37.1,2.83,208.1,0.0,0.0,177.93,985.12,
2024-06-06,47.16,171.97,1.91,27.81,15.07,65.38,14.57,1.37,62.34,1.19,10.45,,,,,35.91,43.23,1.81,212.45,0.0,0.0,207.46,984.85,
2024-06-07,45.59,267.15,1.29,26.95,14.04,65.89,14.18,1.41,55.6,1.19,9.92,,,,,38.05,34.82,1.81,236.47,0.0,0.0,207.89,985.38,
2024-06-08,46.4,292.8,0.64,22.67,11.6,65.82,14.29,1.36,58.53,1.17,7.96,,,,,38.09,34.79,2.62,242.98,0.0,0.0,202.82,984.76,
2024-06-09,38.86,197.14,1.23,26.95,13.63,66.02,15.12,1.41,68.03,1.02,11.18,,,,,38.35,31.82,1.87,253.48,0.0,0.0,225.58,985.31,
2024-06-10,47.68,210.54,1.13,31.58,15.97,65.53,19.14,1.48,72.23,1.44,13.38,,,,,39.12,30.82,1.75,256.96,0.08,0.08,210.15,984.39,
2024-06-11,61.42,246.2,0.95,36.95,18.95,65.76,16.46,1.59,66.87,1.69,14.45,,,,,39.15,30.72,1.84,244.7,0.02,0.02,199.77,984.79,
2024-06-12,64.46,268.32,36.33,54.24,46.16,64.34,14.91,1.97,62.81,2.15,28.76,,,,,39.07,31.99,1.69,222.68,0.0,0.0,207.93,984.47,
2024-06-13,44.76,252.09,1.46,34.08,17.86,65.77,13.55,1.44,52.82,1.58,14.28,,,,,40.06,31.5,3.0,237.2,0.0,0.0,211.36,984.47,
2024-06-14,35.18,278.86,3.42,19.14,10.24,65.85,10.06,0.9,45.48,0.6,4.31,,,,,39.22,34.48,4.1,220.36,0.0,0.0,178.91,984.75,
2024-06-15,41.45,251.58,0.84,19.08,9.98,65.8,10.78,1.35,43.85,0.0,0.03,,,,,39.85,33.67,4.02,234.03,0.0,0.0,212.39,984.86,
2024-06-16,45.43,248.4,,,,,12.88,1.43,43.64,0.0,0.0,,,,,40.43,33.42,3.47,237.91,0.0,0.0,224.63,984.64,
2024-06-17,47.11,228.25,3.61,59.5,34.31,62.45,15.62,1.46,39.61,0.0,0.03,,,,,40.74,33.33,2.92,233.74,0.0,0.0,204.85,984.92,
2024-06-18,60.74,372.34,4.49,41.41,25.27,65.58,12.7,1.36,26.76,0.0,0.0,,,,,40.75,35.43,3.96,228.04,0.0,0.0,206.68,984.39,
2024-06-19,54.47,410.89,4.59,41.56,23.97,65.94,10.51,1.29,26.84,0.0,0.0,,,,,39.91,37.4,4.47,224.3,0.0,0.0,185.53,984.93,
2024-06-20,42.62,169.22,2.99,40.61,22.41,66.39,15.14,1.42,49.32,0.0,0.0,,,,,35.91,47.19,1.48,200.0,0.0,0.0,157.71,985.15,
2024-06-21,71.29,207.72,5.29,40.29,25.48,68.22,17.67,1.61,24.15,0.18,1.31,,,,,34.93,54.16,1.16,205.32,0.07,0.07,128.2,985.13,
2024-06-22,106.98,206.35,12.02,19.3,19.3,70.91,19.96,1.72,35.92,0.65,4.67,,,,,36.17,51.2,0.67,209.74,0.0,0.0,152.72,984.54,
2024-06-23,61.31,141.46,1.32,18.11,10.39,71.27,13.6,1.53,25.39,0.6,4.62,,,,,36.62,51.49,0.67,162.68,0.01,0.01,136.54,985.06,
2024-06-24,56.11,156.32,2.25,17.6,10.66,71.37,12.62,1.57,27.37,0.6,4.67,,,,,36.27,52.56,0.97,164.88,0.05,0.05,133.12,985.02,
2024-06-25,63.24,151.98,2.29,17.67,11.03,52.53,12.74,1.55,38.44,0.64,4.74,,,,,36.68,53.51,0.64,203.58,0.0,0.0,148.57,984.8,
2024-06-26,57.62,137.46,2.02,15.56,9.74,27.29,11.49,1.51,24.72,0.57,5.74,,,,,36.65,53.56,1.07,149.54,0.0,0.0,185.57,984.88,
2024-06-27,21.38,56.27,1.95,28.12,16.5,69.04,9.1,1.35,5.92,0.28,4.06,,,,,34.72,61.25,1.31,104.14,0.06,0.03,216.51,984.45,
2024-06-28,39.1,80.45,19.65,57.15,43.16,63.95,8.52,1.12,10.74,1.4,28.15,,,,,33.92,66.71,0.63,144.58,1.16,0.67,16.15,984.69,
2024-06-29,31.1,126.7,12.74,44.2,30.88,67.65,6.3,1.24,13.06,4.23,56.71,,,,,34.3,66.92,0.8,155.66,0.01,0.01,135.23,985.02,
2024-06-30,65.65,153.8,11.84,37.05,25.9,67.6,6.87,1.21,13.21,3.59,40.59,,,,,35.43,64.55,0.55,191.24,0.0,0.0,169.69,984.69,
2024-07-01,35.97,106.19,4.5,41.42,24.01,67.91,7.58,1.17,18.9,2.4,20.9,,,,,35.61,58.75,0.64,215.59,0.0,0.0,153.86,984.99,
2024-07-02,41.3,128.28,8.33,41.55,27.48,67.6,7.37,1.23,14.05,3.15,39.67,,,,,35.86,59.06,0.48,193.73,0.0,0.0,107.78,984.7,
2024-07-03,32.14,87.61,8.52,35.46,24.22,67.91,6.83,1.24,6.16,2.77,44.6,,,,,33.28,70.41,0.8,121.4,0.07,0.07,61.88,984.99,
2024-07-04,29.48,70.82,4.87,34.23,20.93,67.45,6.95,1.16,10.39,2.22,49.09,,,,,33.17,70.22,0.47,112.76,0.03,0.03,83.85,984.86,
2024-07-05,25.58,70.31,4.17,29.1,18.39,68.09,5.0,1.11,9.94,2.1,34.48,,,,,33.34,69.26,0.94,124.78,0.0,0.0,105.32,985.11,
2024-07-06,21.65,59.7,3.83,26.73,16.2,68.38,5.27,1.05,12.36,2.39,35.82,,,,,33.34,69.19,0.96,170.34,0.0,0.0,123.68,984.88,
2024-07-07,6.67,34.22,2.79,22.14,13.32,68.75,7.99,0.96,13.39,1.16,14.01,,,,,33.52,63.16,1.38,135.11,0.0,0.0,198.36,985.1,
2024-07-08,19.98,67.23,6.81,26.21,18.39,68.56,8.58,1.05,13.33,2.8,36.77,,,,,32.06,69.86,1.24,188.35,0.0,0.0,110.55,985.22,
2024-07-09,44.26,103.06,10.1,27.32,21.71,68.06,6.07,1.56,12.3,3.91,66.02,,,,,33.39,70.68,0.4,148.24,0.29,0.29,87.42,984.66,
2024-07-10,57.9,138.04,22.94,26.62,30.98,67.21,6.1,1.43,13.68,4.83,95.46,,,,,34.4,66.8,0.51,159.53,0.03,0.03,123.82,984.97,
2024-07-11,55.7,133.55,18.84,22.57,24.77,67.63,5.29,1.3,21.82,3.7,77.12,,,,,36.33,60.75,0.43,175.03,0.0,0.0,186.05,984.21,
2024-07-12,25.14,115.54,3.92,23.42,15.14,68.33,6.92,1.06,18.64,2.5,32.19,,,,,35.1,55.61,1.33,227.9,0.0,0.0,114.92,984.97,
2024-07-13,48.91,107.47,7.2,39.49,26.09,66.84,7.26,1.31,20.55,3.96,60.91,,,,,33.67,66.32,0.43,195.8,1.43,1.19,116.19,984.08,
2024-07-14,60.3,126.84,6.86,33.07,21.98,67.87,8.72,1.2,32.84,3.03,40.49,,,,,35.89,57.64,0.38,145.8,0.0,0.0,175.99,983.99,
2024-07-15,49.7,111.58,2.92,28.46,17.35,68.12,6.53,1.22,23.39,2.65,25.23,,,,,35.11,61.71,0.63,145.17,0.0,0.0,129.65,983.99,
2024-07-16,44.97,96.46,4.72,27.42,17.66,67.86,6.54,1.16,14.72,2.59,33.84,,,,,36.22,59.59,0.83,150.46,0.0,0.0,203.82,983.77,
2024-07-17,35.61,86.24,3.74,25.5,15.97,68.13,6.23,1.1,13.02,2.73,44.08,,,,,35.76,60.62,0.7,166.04,0.0,0.0,144.08,983.93,
2024-07-18,44.64,108.15,8.33,32.78,23.72,66.98,5.85,1.43,10.24,3.32,48.64,,,,,34.36,67.68,0.46,176.59,0.1,0.1,97.16,985.19,
2024-07-19,79.12,149.67,15.76,35.46,30.49,66.7,5.92,1.4,11.73,3.94,59.32,,,,,34.57,68.07,0.46,178.94,0.0,0.0,117.96,984.52,
2024-07-20,49.17,102.86,3.71,30.16,18.72,68.49,8.34,1.13,20.87,2.09,33.13,,,,,35.77,60.42,0.37,169.15,0.0,0.0,170.49,985.04,
2024-07-21,43.75,94.46,5.74,31.12,20.25,67.67,8.5,1.19,7.75,2.42,37.26,,,,,35.28,63.91,0.64,169.16,0.16,0.16,99.42,984.31,
2024-07-22,29.91,81.51,6.58,28.67,18.72,67.65,6.19,1.19,8.21,2.45,36.13,,,,,34.32,67.71,0.6,176.23,0.28,0.28,117.78,985.15,
2024-07-23,38.79,93.41,7.19,33.31,22.17,67.54,5.99,1.32,9.52,3.65,51.74,,,,,34.33,69.24,0.42,165.84,0.06,0.06,115.99,984.76,
2024-07-24,53.25,119.37,5.09,38.34,23.65,67.26,6.96,1.41,21.59,3.72,66.0,,,,,34.61,66.78,0.37,240.49,0.06,0.06,138.39,985.21,
2024-07-25,36.2,87.89,6.28,31.93,21.57,67.22,9.51,1.26,15.44,2.22,62.4,,,,,34.68,65.82,0.37,188.34,0.05,0.05,153.96,984.67,
2024-07-26,49.41,106.66,8.32,27.27,20.36,67.49,8.11,1.41,20.85,3.37,57.24,,,,,34.46,67.68,0.38,213.15,0.06,0.06,104.86,985.1,
2024-07-27,34.33,81.6,10.19,22.96,20.31,67.85,6.76,1.33,9.72,3.05,43.92,,,,,34.96,67.52,0.48,199.57,0.14,0.14,143.21,984.78,
2024-07-28,27.4,71.79,10.22,23.37,19.45,67.68,9.29,1.03,9.05,2.02,22.15,,,,,36.2,60.06,0.73,183.72,0.0,0.0,198.65,984.94,
2024-07-29,30.09,78.85,10.82,28.59,22.17,65.58,10.38,1.1,16.91,1.54,15.6,,,,,36.59,57.12,0.72,120.55,0.0,0.0,195.78,984.41,
2024-07-30,38.96,83.18,11.23,31.38,24.83,65.51,9.92,1.24,18.21,2.36,40.54,,,,,36.74,58.12,0.46,160.39,0.0,0.0,153.83,984.77,
2024-07-31,32.49,86.89,14.64,29.14,27.33,64.33,6.28,1.26,16.78,2.85,32.23,,,,,35.3,65.26,0.74,209.64,0.91,0.9,124.58,984.98,
2024-08-01,16.5,25.44,11.6,23.89,22.14,64.94,5.13,1.09,22.12,1.37,31.59,,,,,33.34,70.2,0.34,167.61,0.08,0.08,142.18,984.92,
2024-08-02,34.34,60.8,13.74,24.9,24.32,63.36,5.69,1.29,9.22,2.64,52.29,,,,,33.77,71.29,0.36,163.11,0.09,0.09,98.5,985.17,
2024-08-03,21.02,49.44,12.67,21.88,21.94,64.13,4.62,1.03,10.08,1.42,21.3,,,,,34.41,64.47,0.71,119.97,0.0,0.0,167.41,984.91,
2024-08-04,17.61,52.14,12.39,18.32,19.88,66.31,8.76,1.02,13.6,1.92,28.19,,,,,34.39,61.42,1.14,146.7,0.0,0.0,171.21,985.15,
2024-08-05,19.03,53.94,12.96,19.36,20.59,64.59,6.64,1.01,7.42,1.18,14.65,,,,,33.86,65.0,1.31,111.3,0.0,0.0,124.99,984.92,
2024-08-06,11.11,34.47,12.24,17.39,19.04,65.72,6.21,1.02,9.02,0.94,17.92,,,,,34.17,63.9,0.47,157.18,0.0,0.0,145.61,985.12,
2024-08-07,16.33,39.23,17.13,25.2,26.43,62.79,5.23,1.09,6.48,1.45,25.97,,,,,32.71,72.03,0.43,162.55,0.0,0.0,59.84,984.81,
2024-08-08,20.77,49.35,13.74,24.11,23.99,66.03,7.14,1.06,6.5,1.49,48.07,,,,,33.24,70.97,0.65,125.22,0.02,0.02,151.21,984.79,
2024-08-09,22.27,44.09,15.66,21.93,24.41,66.41,5.68,1.21,5.37,1.93,48.75,,,,,33.03,74.04,0.63,138.81,0.26,0.26,124.61,984.69,
2024-08-10,32.49,67.57,12.18,23.19,21.55,66.92,5.53,1.23,5.19,2.07,58.28,,,,,33.19,73.74,0.38,152.71,0.02,0.02,89.24,985.23,
2024-08-11,31.56,50.96,18.87,27.56,29.88,58.78,5.55,1.26,4.93,1.9,75.2,,,,,32.56,77.2,0.45,192.64,0.09,0.09,92.65,984.73,
2024-08-12,24.96,54.62,15.52,25.13,25.86,63.29,4.76,1.26,5.05,1.9,75.2,,,,,32.73,75.66,0.45,191.7,0.49,0.48,70.98,985.31,
2024-08-13,23.76,45.2,20.67,31.28,32.86,58.49,5.62,1.24,6.35,1.9,75.2,,,,,33.26,73.85,0.49,154.77,0.03,0.03,136.41,984.7,
2024-08-14,29.83,72.96,15.78,29.93,27.7,64.02,5.38,1.24,6.56,2.17,55.8,,,,,34.09,69.53,0.43,158.68,0.0,0.0,128.65,985.31,
2024-08-15,25.03,49.0,16.7,23.23,25.41,60.05,6.03,1.16,5.02,1.48,19.75,,,,,34.1,69.19,0.45,158.45,0.02,0.02,125.07,984.73,
2024-08-16,20.59,53.69,13.25,19.23,20.42,65.92,5.81,1.1,7.99,2.06,29.2,,,,,34.5,66.64,0.65,173.21,0.01,0.01,180.04,985.15,
2024-08-17,32.16,74.77,7.58,19.37,16.47,67.99,7.84,1.39,17.6,3.64,53.95,,,,,34.42,65.56,0.37,237.34,0.0,0.0,117.72,984.75,
2024-08-18,27.3,75.86,8.42,15.82,14.91,68.65,5.79,1.29,14.09,3.67,45.06,,,,,34.5,67.34,0.49,232.2,0.0,0.0,137.09,985.25,
2024-08-19,26.58,68.86,17.43,25.8,26.0,67.46,5.4,1.42,13.34,3.11,33.09,,,,,34.55,66.24,0.44,222.72,0.0,0.0,150.91,984.76,
2024-08-20,15.62,41.47,9.39,15.68,15.9,69.34,5.85,1.28,15.44,3.14,27.95,,,,,33.08,70.96,0.36,230.15,0.25,0.25,110.47,985.23,
2024-08-21,23.48,60.88,11.28,18.53,19.03,68.45,7.63,1.18,22.62,2.28,26.09,,,,,34.54,63.32,0.35,205.88,0.0,0.0,182.64,984.78,
2024-08-22,21.85,69.6,8.75,15.85,15.11,68.37,7.81,1.2,16.45,2.62,27.69,,,,,34.68,63.9,0.38,237.08,0.06,0.06,183.36,985.1,
2024-08-23,35.87,67.79,9.7,20.88,17.75,68.07,6.97,1.27,23.28,4.39,49.61,,,,,32.44,72.5,0.36,218.71,0.0,0.0,57.06,984.85,
2024-08-24,50.81,97.97,10.22,22.11,20.0,68.2,8.36,0.0,22.13,4.62,58.62,,,,,33.66,70.84,0.36,250.71,0.0,0.0,128.62,985.15,
2024-08-25,21.36,46.31,8.59,12.11,12.46,69.2,7.5,,25.25,1.71,19.3,,,,,34.14,64.97,0.96,147.41,0.0,0.0,162.28,984.87,
2024-08-26,28.73,54.8,7.92,14.74,13.49,69.04,16.3,,42.02,1.32,21.26,,,,,33.87,65.59,1.04,139.76,0.0,0.0,162.53,985.12,
2024-08-27,18.06,45.79,7.98,10.8,12.24,69.08,10.4,0.0,26.2,1.28,24.88,,,,,33.79,64.13,1.19,136.07,0.0,0.0,164.07,984.64,
2024-08-28,22.15,44.93,8.56,14.52,14.69,67.87,10.02,0.68,18.25,1.66,32.54,,,,,33.01,68.84,0.52,145.73,0.35,0.34,158.41,985.08,
2024-08-29,27.61,57.51,12.26,18.58,19.85,67.65,9.38,2.4,22.8,2.45,38.71,,,,,31.86,75.85,0.48,143.31,0.0,0.0,63.6,984.93,
2024-08-30,50.28,100.68,17.49,30.12,30.24,67.16,10.75,2.04,19.65,5.61,102.06,,,,,34.04,66.99,0.33,183.19,0.0,0.0,162.69,984.98,
2024-08-31,38.04,82.27,8.48,15.04,14.89,68.26,7.34,1.47,8.72,4.82,46.83,,,,,34.83,63.64,0.42,255.99,0.0,0.0,187.69,984.98,
2024-09-01,45.22,86.39,6.24,10.01,10.4,68.71,10.27,1.55,9.91,3.1,49.38,,,,,35.11,61.95,0.37,267.62,0.0,0.0,158.61,984.8,
2024-09-02,29.17,58.61,7.19,12.08,12.27,68.89,17.02,1.32,16.65,1.55,27.19,,,,,34.01,64.66,0.6,146.06,0.0,0.0,141.21,984.95,
2024-09-03,36.75,72.66,7.35,14.66,13.78,68.45,20.07,1.54,21.63,2.44,47.5,,,,,34.26,64.85,0.54,188.15,0.01,0.01,150.79,984.67,
2024-09-04,25.93,45.76,11.96,26.56,23.85,67.57,9.69,1.56,15.43,3.74,54.02,,,,,31.86,75.97,0.4,207.92,0.14,0.14,73.55,984.76,
2024-09-05,45.41,77.84,9.66,22.78,19.98,67.64,10.21,1.83,22.29,4.03,55.44,,,,,33.06,68.01,0.31,228.02,0.0,0.0,120.51,984.69,
2024-09-06,33.49,66.68,19.97,21.8,27.83,64.93,14.93,1.58,31.36,2.72,67.55,,,,,32.42,71.68,0.53,134.77,0.0,0.0,114.15,984.78,
2024-09-07,31.33,59.02,20.64,30.35,32.93,60.2,12.28,1.8,26.85,2.71,60.42,,,,,32.45,71.43,0.35,183.15,0.03,0.03,104.93,984.77,
2024-09-08,58.2,103.41,20.44,28.76,31.92,60.96,4.41,1.93,,4.99,61.43,,,,,32.82,72.73,0.35,265.89,0.0,0.0,66.41,984.96,
2024-09-09,47.68,85.84,21.31,29.29,32.89,61.18,4.14,2.01,12.78,3.91,46.71,,,,,33.25,71.15,0.32,237.39,0.09,0.08,104.28,984.68,
2024-09-10,41.09,72.43,19.82,31.33,32.78,61.73,3.64,1.83,20.67,2.9,59.57,,,,,32.79,70.94,0.43,213.6,0.16,0.16,114.36,984.92,
2024-09-11,41.81,82.73,20.69,28.69,32.08,62.07,4.03,1.99,12.07,4.71,51.43,,,,,32.71,70.68,0.33,269.41,0.0,0.0,84.68,984.79,
2024-09-12,30.37,41.36,14.66,15.03,19.92,65.83,3.77,1.57,11.67,3.16,41.24,,,,,30.86,78.9,0.86,240.04,0.26,0.26,58.98,985.11,
2024-09-13,22.13,36.42,13.68,18.82,21.13,65.3,4.08,1.79,10.96,2.94,37.6,,,,,30.17,79.64,0.43,268.21,0.34,0.34,45.75,984.74,
2024-09-14,29.87,72.27,11.77,12.78,16.37,66.79,4.02,1.5,15.4,3.64,37.11,,,,,31.65,71.63,0.42,238.41,0.0,0.0,125.09,985.21,
2024-09-15,48.78,155.56,13.22,12.98,16.05,64.85,4.63,1.4,10.32,2.42,44.48,,,,,32.57,67.08,0.42,259.59,0.0,0.0,137.49,985.52,
2024-09-16,55.09,170.05,19.63,17.39,25.21,62.78,3.3,2.11,14.47,3.42,46.95,,,,,33.06,64.85,0.52,280.65,0.0,0.0,166.16,985.2,
2024-09-17,56.54,146.96,20.7,23.72,29.22,64.97,5.95,1.91,20.6,4.97,58.03,,,,,33.08,67.78,0.43,244.46,0.09,0.09,149.29,984.58,
2024-09-18,42.38,73.84,16.62,22.05,25.23,66.66,3.71,1.55,21.2,,,,,,,30.73,76.37,0.42,216.73,0.25,0.2,48.12,985.0,
2024-09-19,67.88,89.16,19.35,26.86,27.83,64.38,4.38,1.55,37.96,,,,,,,32.48,71.61,0.42,200.92,0.0,0.0,126.81,985.17,
2024-09-20,42.12,76.39,21.89,23.25,29.98,66.9,3.4,1.72,13.59,,,,,,,32.98,66.8,0.36,185.09,0.0,0.0,167.68,985.58,
2024-09-21,63.95,92.82,14.45,22.94,23.62,66.63,3.65,1.81,24.29,,,,,,,33.64,65.14,0.31,184.14,0.0,0.0,114.8,985.37,
2024-09-22,106.1,141.17,21.31,29.08,32.63,66.05,3.69,1.86,16.14,,,,,,,34.3,65.09,0.32,250.49,0.0,0.0,130.47,985.66,
2024-09-23,131.82,167.9,9.38,10.11,13.0,67.99,3.6,1.79,20.13,,,,,,,34.82,63.42,0.32,272.17,0.0,0.0,136.43,985.38,
2024-09-24,131.29,203.3,9.38,16.0,16.02,67.13,3.88,1.93,22.38,,,,,,,34.95,64.57,0.31,267.8,0.0,0.0,114.11,985.45,
2024-09-25,102.23,159.68,11.5,15.46,17.58,67.58,3.43,1.82,29.9,,,,,,,34.25,64.65,0.54,102.71,0.0,0.0,121.2,985.01,
2024-09-26,39.28,71.39,11.94,9.09,14.34,68.65,3.62,1.54,23.76,,,,,,,33.58,65.52,0.49,144.4,0.0,0.0,117.92,985.43,
2024-09-27,14.9,45.68,11.25,9.57,13.86,68.68,3.69,1.48,28.55,,,,,,,33.29,62.43,0.84,130.83,0.0,0.0,143.88,985.12,
2024-09-28,21.83,47.18,12.43,13.68,16.86,68.53,3.51,1.43,34.42,,,,,,,32.49,64.49,0.47,158.61,0.0,0.0,132.74,985.52,
2024-09-29,31.39,53.06,11.83,12.48,16.26,68.47,3.52,1.51,27.37,,,,,,,32.89,65.2,0.37,171.82,0.0,0.0,127.29,985.4,
2024-09-30,86.98,127.38,11.88,17.11,18.76,68.07,3.33,1.75,26.74,,,,,,,33.54,64.42,0.42,256.81,0.0,0.0,132.58,985.62,
2024-10-01,101.18,157.06,9.99,16.07,16.67,68.0,3.23,1.73,26.12,,,,,,,33.94,62.89,0.49,252.69,0.0,0.0,149.57,985.3,
2024-10-02,94.9,160.82,18.68,33.65,33.09,66.06,3.19,2.14,24.62,,,,,,,34.34,59.91,0.44,222.81,0.0,0.0,155.69,985.51,
2024-10-03,78.66,177.48,18.56,31.92,32.07,66.54,3.4,2.12,30.48,,,,,,,33.97,55.81,0.39,214.07,0.0,0.0,157.58,985.27,
2024-10-04,106.24,191.8,24.36,38.99,40.54,65.42,3.33,2.09,18.86,,,,,,,33.74,59.82,0.42,190.92,0.0,0.0,152.96,985.46,
2024-10-05,59.99,127.71,19.27,30.99,32.15,66.33,3.5,1.92,21.7,,,,,,,33.71,60.76,0.41,258.33,0.03,0.03,159.05,985.28,
2024-10-06,66.93,136.05,24.94,35.08,38.95,65.84,3.46,1.83,22.84,,,,,,,33.94,55.44,0.47,238.39,0.0,0.0,159.57,985.22,
2024-10-07,59.98,123.05,10.42,15.49,16.71,68.11,3.02,1.61,31.9,,,,,,,33.63,54.73,0.35,267.45,0.0,0.0,157.48,985.4,
2024-10-08,107.2,189.84,11.46,25.46,22.86,66.96,4.82,1.86,38.63,4.32,56.45,,,,,33.41,54.07,0.32,263.46,0.0,0.0,138.43,985.34,
2024-10-09,82.68,133.01,11.69,30.61,23.5,66.63,6.99,1.49,51.41,4.15,44.32,,,,,33.17,53.45,0.4,256.31,0.04,0.04,145.03,985.16,
2024-10-10,56.08,144.32,12.24,31.28,26.41,66.61,7.07,1.22,51.42,3.32,45.1,,,,,33.08,50.73,0.45,254.76,0.0,0.0,153.03,985.15,
2024-10-11,63.29,166.86,12.18,19.73,20.48,68.47,7.45,1.68,58.43,3.61,47.26,,,,,32.43,51.3,0.42,254.55,0.0,0.0,153.48,985.3,
2024-10-12,88.03,210.95,17.83,14.54,21.59,69.55,6.99,1.99,49.34,5.54,44.79,,,,,31.95,52.58,0.36,253.38,0.0,0.0,145.32,985.12,
2024-10-13,149.38,292.85,51.5,11.71,48.1,69.54,9.48,2.63,61.68,8.88,59.72,,,,,31.72,51.09,0.33,279.9,0.0,0.0,127.61,985.35,
2024-10-14,145.16,280.52,27.17,14.07,28.65,69.73,9.46,2.27,49.21,6.99,65.49,,,,,31.52,50.24,0.34,278.96,0.0,0.0,128.39,985.19,
2024-10-15,94.41,237.01,27.27,15.27,30.3,69.43,7.54,2.17,55.51,8.63,80.94,,,,,31.59,50.27,0.39,232.34,0.0,0.0,130.33,985.29,
2024-10-16,107.52,268.54,30.86,21.73,34.42,69.3,9.82,2.46,63.24,7.55,65.79,,,,,31.43,52.67,0.3,197.03,0.0,0.0,112.72,985.16,
2024-10-17,196.62,385.99,55.64,20.84,56.18,68.71,15.65,3.14,30.79,8.95,101.19,,,,,31.71,54.43,0.3,105.16,0.0,0.0,112.67,985.37,
2024-10-18,151.32,344.68,85.52,12.29,74.85,69.45,12.64,3.19,3.9,8.75,100.07,,,,,31.86,55.7,0.32,164.53,0.0,0.0,123.04,985.47,
2024-10-19,169.76,338.41,39.39,20.99,42.65,68.73,14.53,2.68,3.9,6.86,101.28,,,,,32.37,54.97,0.32,256.61,0.0,0.0,115.65,985.56,
2024-10-20,167.07,338.64,24.97,24.93,33.41,69.23,29.76,2.37,3.9,5.97,81.85,,,,,32.22,58.69,0.34,198.91,0.0,0.0,107.5,985.5,
